user_id	customer_id	subscription_id	unique_user_id	device_id	program_id	program_name	normal_program_name	program_theme	program_subtheme	date_time_start	end_date_time	duration	device_type_used	offset	buffering	global_op_name	service_name	day	audio_language	subs_language	commercialization_type	producer	distributor	service_source	service_subtype	session_type	global_op_id	service_type	capture_day	channel_name	type	service
16e8acafab656cb94663cb8f4b3eb5ddf35a8bdbaf3ca3607907a89cc0db9689	""	""	1c2a0762fcc857b223bf81c9322f5a156dd4636c4ca3d6af301776f8f3dc65bb	2bc999206b390ffe86ce296f44e29feddb7421b2ad461fcbe8e0fcd66d9dab13	16589984	ÉRASE UN CULTIVO	Érase un cultivo	Episode	Comedy	2021-12-04T05:35:58.000Z	2021-12-04T06:57:58.000Z	4920	Chromecast	""	""	MOVISTAR CHILE	Go	2021-12-04	""	""	4	Atreseries	ANTENA3	2	102	1	CL	1003	2021-12-04	NA	vod	ITV
8131f779452e893393cd4f500bf35aa74c12058740d2b846df0b6a7109e7154c	""	""	6e38efd8a43467e34c2a62076226ea731cec7fd8b3886b178ba725eba9270bbb	ff44154330e5fcf8eca8c28b53a55e4b876b8e371aa13830d007f0c379977b4e	17257170	EL DÚO MECÁNICO : TUNE IT UP	El dúo mecánico : Tune it up	Movie	Documentary,Educational,Racing	2021-11-02T01:57:27.000Z	2021-11-02T02:29:28.000Z	1921	tvSamsung_2017+	""	""	MOVISTAR CHILE	Go	2021-11-02	""	""	6	""	Disc. Turbo HD	2	102	1	CL	1003	2021-11-02	NA	vod	ITV
43653d8933db72c56696af374a0c08408d0e727662f8a34318201cdc95cf9e19	""	""	a77cdc175917f3394fa954c9ca5aae75920c3410530e66ec07414fae6b087039	7e2c66c24e54d73cce9b779022149bb414c2c27fc11d114ead23678a9c8042df	17087471	EPISODIO 86	Episodio 86	Episode	Soap	2021-11-02T22:05:00.000Z	2021-11-02T23:01:00.000Z	3360	tvLg_no-Accedo	""	""	MOVISTAR CHILE	Go	2021-11-02	""	""	4	Atreseries	ANTENA3	2	102	1	CL	1003	2021-11-02	NA	vod	ITV
8131f779452e893393cd4f500bf35aa74c12058740d2b846df0b6a7109e7154c	""	""	6e38efd8a43467e34c2a62076226ea731cec7fd8b3886b178ba725eba9270bbb	ff44154330e5fcf8eca8c28b53a55e4b876b8e371aa13830d007f0c379977b4e	17248804	MÁQUINAS RENOVADAS : EL ENSAMBLAJE	Máquinas renovadas : El ensamblaje	Movie	Reality,Racing	2021-11-02T01:06:07.000Z	2021-11-02T01:12:08.000Z	361	tvSamsung_2017+	""	""	MOVISTAR CHILE	Go	2021-11-02	""	""	6	""	Disc. Turbo HD	2	102	1	CL	1003	2021-11-02	NA	vod	ITV
67740a2cf2d9da57d35096846c667cd52f0b8cd4b34f7448bc2ccc22fc7bc31f	""	""	21e49caad8cde492ab246a199fcbc2bdf4de03ca94b9989b1bee03b751da35e2	7da3ecc55e73e13067a5f814f206edabfb2e9499c86a989f97f5f9b084015651	17545863	HALLOWEEN H20	Halloween H20	Movie	Horror	2021-11-22T01:26:18.000Z	2021-11-22T02:12:19.000Z	2761	tvLg_no-Accedo	""	""	MOVISTAR CHILE	Go	2021-11-22	""	""	6	""	Paramount HD	2	102	1	CL	1003	2021-11-22	NA	vod	ITV
7566ce8b831378c26c50d411f0e97ac09514ecf81f1d80ce49c1299e53177488	""	""	e4793062c8c250b1709cafe76f17050ad68ed75b1dffb0c7867363be1a3b387f	f437025c89d23206ddad8cc9f5e8a50945c6b04be802661a85da962bd4c32275	18019526	TODO POR MI FAMILIA	Todo por mi familia	Movie	Drama	2021-12-23T03:06:57.000Z	2021-12-23T03:36:58.000Z	1801	tvSamsung_2017+	""	""	MOVISTAR CHILE	Go	2021-12-23	""	""	6	""	TVN	2	102	1	CL	1003	2021-12-23	NA	vod	ITV
16e8acafab656cb94663cb8f4b3eb5ddf35a8bdbaf3ca3607907a89cc0db9689	""	""	1c2a0762fcc857b223bf81c9322f5a156dd4636c4ca3d6af301776f8f3dc65bb	2bc999206b390ffe86ce296f44e29feddb7421b2ad461fcbe8e0fcd66d9dab13	17636485	TODO LO BUENO QUE ME OCURRA DE HOY EN ADELANTE TE LO DEBERÉ A TI	Todo lo bueno que me ocurra de hoy en adelante te lo deberé a ti	Episode	Comedy	2021-12-23T21:03:36.000Z	2021-12-23T21:23:36.000Z	1200	Chromecast	""	""	MOVISTAR CHILE	Go	2021-12-23	""	""	4	Atreseries	ANTENA3	2	102	1	CL	1003	2021-12-23	NA	vod	ITV
16e8acafab656cb94663cb8f4b3eb5ddf35a8bdbaf3ca3607907a89cc0db9689	""	""	1c2a0762fcc857b223bf81c9322f5a156dd4636c4ca3d6af301776f8f3dc65bb	2bc999206b390ffe86ce296f44e29feddb7421b2ad461fcbe8e0fcd66d9dab13	16589978	ÉRASE UN PRESIDENTE DE VACACIONES	Érase un presidente de vacaciones	Episode	Comedy	2021-12-23T22:26:01.000Z	2021-12-23T23:46:01.000Z	4800	Chromecast	""	""	MOVISTAR CHILE	Go	2021-12-23	""	""	4	Atreseries	ANTENA3	2	102	1	CL	1003	2021-12-23	NA	vod	ITV
16e8acafab656cb94663cb8f4b3eb5ddf35a8bdbaf3ca3607907a89cc0db9689	""	""	1c2a0762fcc857b223bf81c9322f5a156dd4636c4ca3d6af301776f8f3dc65bb	2bc999206b390ffe86ce296f44e29feddb7421b2ad461fcbe8e0fcd66d9dab13	17636484	LA LLORONA	La llorona	Episode	Comedy	2021-12-23T21:32:24.000Z	2021-12-23T22:20:24.000Z	2880	Chromecast	""	""	MOVISTAR CHILE	Go	2021-12-23	""	""	4	Atreseries	ANTENA3	2	102	1	CL	1003	2021-12-23	NA	vod	ITV
16e8acafab656cb94663cb8f4b3eb5ddf35a8bdbaf3ca3607907a89cc0db9689	""	""	1c2a0762fcc857b223bf81c9322f5a156dd4636c4ca3d6af301776f8f3dc65bb	9db3c0eded8540f943212ae10d9bd1524d6aa921dcf8bff5381b1c42c91ec49e	17636484	LA LLORONA	La llorona	Episode	Comedy	2021-12-23T21:27:01.000Z	2021-12-23T21:30:06.000Z	185	sphApple	""	""	MOVISTAR CHILE	Go	2021-12-23	""	""	4	Atreseries	ANTENA3	2	102	1	CL	1003	2021-12-23	NA	vod	ITV
4f4c811503a114c133a75b278980604754f6d8db6a4ae3e41527af300a084ad4	""	""	87c1779b8b0d97fb4692c6b5090881e7adf88b0e7707a30e7943547ab409a89f	ee2edf1d7ade1002ef85103447339e347ba98063f3f2b0e0c7676bb7920a9b1c	10971227	OTRA SEMANA EN CARTOON T06-EP02	Otra semana en Cartoon T06-Ep02	Episode	Entertainment,Cartoons	2021-12-17T16:43:06.000Z	2021-12-17T16:48:21.000Z	315	tvLg_no-Accedo	""	""	MOVISTAR CHILE	Go	2021-12-17	""	""	4	Turner CN	TSA	2	102	1	CL	1003	2021-12-17	NA	vod	ITV
