customer_id,subscription_id,unique_user_id,mr_device_id,channel_call_letter,channel_name,channel_type,channel_subtype,program_id,program_name,normal_program_name,program_theme,program_subtheme,date_time_start,end_date_time,program_start,program_end,device_type_used,real_start_time,real_session_duration,global_op_name,service_name,day,audio_language,subs_language,mib_id,producer,distributor,service_source,service_subtype,session_type,global_op_id,service_type,capture_day
,,b7a452f329c079bdc8277814838fae1d02189ee0b81056d2d324b21ddba4ca08,c777853eeebb0741462774d0775c24281f4a2875160434a16fc4592faf3c868b,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T01:28:13Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T01:28:13Z,86387680,VIVO BRASIL,IpTv,2020-12-15,,,adda20fbfc0c0c3b03c83eea165625547ca6b019ae5440a64deea4cb119df6f9,,,1,301,1,201,1001,2020-12-16
,,4b0c908482ff0778216e870a819f541c21e1843bdd55c38bdb3c6c27646590c7,6391019b7c5be5c7e86eb7d0beec79cc8cbc33d074e34495346acf3a62dd5dbd,HDOFF,HDOFF,,,258805470,República Do Skate : Temp 2 - Ep 5,República Do Skate : Temp 2 - Ep 5,Baseball,Baseball,2020-12-14T15:30:00Z,2020-12-14T16:00:00Z,2020-12-14T15:30:00Z,2020-12-14T16:00:00Z,Mediaroom,2020-12-14T02:19:45Z,170835111,VIVO BRASIL,IpTv,2020-12-14,,,0e5586602fdd83ce04d3c7627a85b6a6179136f0d4e0ea474d33c0be09c54c79,,,1,301,1,201,1001,2020-12-16
,,403330b6f620e593854c219059332c72c3f4b3651bf3d52f07cc33c7fb60a4c6,93ed7ea9f776298bd5c18ec4f67c915943fd9eba4dfd8df999cf76f498ea1993,HDTCA,HDTCA,,,258823908,Bacurau,Bacurau,,,2020-12-15T22:44:44Z,2020-12-16T01:00:00Z,2020-12-15T22:40:00Z,2020-12-16T01:00:00Z,Mediaroom,2020-12-15T22:44:44Z,10733214,VIVO BRASIL,IpTv,2020-12-15,,,65f79514c5fa126f7499158b62e6a3d7e8815a21f5447830edb37c7a155630ea,,,1,301,1,201,1001,2020-12-16
,,b9548fa963d6d2628fc0491b230c61efe58cb47d1f86163a7e1d556ffc4b3289,d4e2319040ef008dd1868af5661be05c5567fa552f4bb81721444e62363ca66a,HDTCA,HDTCA,,,258823910,Thor: Ragnarok,Thor: Ragnarok,,,2020-12-15T18:44:28Z,2020-12-15T18:44:49.666Z,2020-12-15T18:35:00Z,2020-12-15T20:50:00Z,Mediaroom,2020-12-15T18:44:28Z,21666,VIVO BRASIL,IpTv,2020-12-15,,,b6e2d997dced9472a8607767aae0db1ed60e483f57e2ffece70f99374fabbe22,,,1,301,1,201,1001,2020-12-16
,,03792274b7612ba0ae266538d47180e51b98044676e28f5b46eb41995ee7a61e,e162f5f8ba5cba5348d795cca61b4acd947cd4232b35b5d3dbb9ff5c0c37edb1,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T00:01:54Z,58769254,VIVO BRASIL,IpTv,2020-12-15,,,86c0871438a228319a3e086494fb945c7dbc72a9d1a0505ef9adb3b3220291f4,,,1,301,1,201,1001,2020-12-16
,,7d5797851282494073947052dcfe97e5031f9ebc064e6c6238d9717baaca1d55,44056dab381cd43c17ad747364c19afadeac1e6aafcc1e5c58809557628cad1e,HDTCA,HDTCA,,,258823910,Thor: Ragnarok,Thor: Ragnarok,,,2020-12-15T19:10:14Z,2020-12-15T19:10:46.182Z,2020-12-15T18:35:00Z,2020-12-15T20:50:00Z,Mediaroom,2020-12-15T19:10:14Z,32182,VIVO BRASIL,IpTv,2020-12-15,,,4c1c883ac5970da29c5acfab2752c4c924b67ecd88674f8a457c464724774e13,,,1,301,1,201,1001,2020-12-16
,,0e88bab419d310c48ab2248617b6714a22a3f06304a3c254168db1ecc26c14e8,e04ee37135a384fce6fca948b7689139b4a9bd5b53ba3fbd21c15ada657e3edc,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T01:10:42Z,2020-12-15T01:11:23.266Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T01:10:42Z,41266,VIVO BRASIL,IpTv,2020-12-15,,,4574a62457e246b351324048560aae952ba57bb39304c875a748767e8b451c22,,,1,301,1,201,1001,2020-12-16
,,6c2842c52af15a38d227b8a766aea20fd559baaecee0025d49aa78f714f8569a,efe874fea879a091bfd45a6d719ecee38ad06ea07e0fc8408d5946c1496bb317,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T00:07:14Z,86326279,VIVO BRASIL,IpTv,2020-12-15,,,31c34786976b7053147b8f58c54eb991e7e9ecb39359f5c791e661a2cd9ff397,,,1,301,1,201,1001,2020-12-16
,,dc6df137152b141fb8035cea72e7e9b75146255c60dd609c5861e87cc442f7ba,8a35d6e269b093030aa0a0d8b350a4589935eb3e706e7aab01d79397015ee628,HDOFF,HDOFF,,,258805471,Transworld Skate Mag : Temp 1 - Ep 11,Transworld Skate Mag : Temp 1 - Ep 11,Baseball,Baseball,2020-12-14T13:00:00Z,2020-12-14T13:30:00Z,2020-12-14T13:00:00Z,2020-12-14T13:30:00Z,Mediaroom,2020-12-14T12:08:09Z,86211128,VIVO BRASIL,IpTv,2020-12-14,,,33caa515bb8a324c76d0fc5e76fac1d144b64a522d14f6530c0adcf1dabbc656,,,1,301,1,201,1001,2020-12-16
,,10a92fced734127c2fd3f997f74ac556572e26d5ddfa8b8db067751cdbfcaa58,f045864b57d9c72ea847f5aa7fed505a44db16e702265013836a371a5dc059cb,HDOFF,HDOFF,,,258805494,Vida de Biker : Temp 3 - Ep 5,Vida de Biker : Temp 3 - Ep 5,Sports,Sports,2020-12-14T17:30:00Z,2020-12-14T18:00:00Z,2020-12-14T17:30:00Z,2020-12-14T18:00:00Z,Mediaroom,2020-12-14T09:45:41Z,83657746,VIVO BRASIL,IpTv,2020-12-14,,,2983170156b45fb07fdeab0aeba6885afc4090558a0fe97abd75dc1b946589c8,,,1,301,1,201,1001,2020-12-16
,,10a92fced734127c2fd3f997f74ac556572e26d5ddfa8b8db067751cdbfcaa58,f045864b57d9c72ea847f5aa7fed505a44db16e702265013836a371a5dc059cb,HDOFF,HDOFF,,,258805485,Encontro de Famílias : Temp 2 - Ep 9,Encontro de Famílias : Temp 2 - Ep 9,,,2020-12-14T18:30:00Z,2020-12-14T19:00:00Z,2020-12-14T18:30:00Z,2020-12-14T19:00:00Z,Mediaroom,2020-12-14T09:45:41Z,83657746,VIVO BRASIL,IpTv,2020-12-14,,,2983170156b45fb07fdeab0aeba6885afc4090558a0fe97abd75dc1b946589c8,,,1,301,1,201,1001,2020-12-16
,,dc6df137152b141fb8035cea72e7e9b75146255c60dd609c5861e87cc442f7ba,8a35d6e269b093030aa0a0d8b350a4589935eb3e706e7aab01d79397015ee628,HDOFF,HDOFF,,,258805484,Original OFF,Original OFF,,,2020-12-14T12:08:09Z,2020-12-14T12:30:00Z,2020-12-14T12:00:00Z,2020-12-14T12:30:00Z,Mediaroom,2020-12-14T12:08:09Z,86211128,VIVO BRASIL,IpTv,2020-12-14,,,33caa515bb8a324c76d0fc5e76fac1d144b64a522d14f6530c0adcf1dabbc656,,,1,301,1,201,1001,2020-12-16
,,6ce06da6cfa7fe59546141ec2e91babf566b92d9d52fd6e7076d835880190dbd,db63e43be0ec7001df832ecd6587174492c2f1acec4b27e69d0084db850c7fa0,HDOFF,HDOFF,,,258805486,Os Yuppies : Temp 2 - Ep 2,Os Yuppies : Temp 2 - Ep 2,,,2020-12-14T22:00:00Z,2020-12-14T22:30:00Z,2020-12-14T22:00:00Z,2020-12-14T22:30:00Z,Mediaroom,2020-12-14T20:53:26Z,59838189,VIVO BRASIL,IpTv,2020-12-14,,,bd6ca138e9cc8623d424fb0fd11bd0fe3093a1d581ac4a2dfa0782f64b2398f2,,,1,301,1,201,1001,2020-12-16
,,e5801d70783d5e64475d0aebb839d5038380bddfb313cdfc710b3021624ef47c,03bbfcbca7b125e01ae5a0337fd0523f8324c011dc06932ac2b142ac9a3890bd,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T00:01:57Z,50842744,VIVO BRASIL,IpTv,2020-12-15,,,5a93c19f0efedd179971cca859e2a5eee392c5623130098e35db0182af21d816,,,1,301,1,201,1001,2020-12-16
,,52807648f6c21a202d1eedcec45a71246be2d3a95993025687e7da104ba8cd18,78d06c6f4c8ddbf63a681b446f9a84c2f1f03a669491060d0013066181d292ef,HDTCA,HDTCA,,,258823913,Os Mercenários 3,Os Mercenários 3,,,2020-12-15T14:20:00Z,2020-12-15T16:30:00Z,2020-12-15T14:20:00Z,2020-12-15T16:30:00Z,Mediaroom,2020-12-15T02:59:50Z,68909413,VIVO BRASIL,IpTv,2020-12-15,,,c079e12b5c3683f1ee3fd1eaed2c2efbaa5c2713173aa8d39f0f8770bc20a26e,,,1,301,1,201,1001,2020-12-16
,,a6c4854c71220c770f888f4e612c488bdab363b689751b705bb6e3f889c394ec,703deaf6fbe8d35daa7db2452d5c181eab1dd7480cd1742b0089c2d91e839a87,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T00:50:41Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T00:50:41Z,81983851,VIVO BRASIL,IpTv,2020-12-15,,,cad4de66fe75722b4e6532fa2e387b1fc4c9ba5df6d0a109d6594c5189838bdc,,,1,301,1,201,1001,2020-12-16
,,f313b9d09683b677d8123f54b78644696b10398aacf6bdf179c7cb2472d6058e,0f46b2a29a4a3f633ac49640478e43dc5f7c0159b8ad2ab8bb4981825f468c74,HDTCA,HDTCA,,,258823908,Bacurau,Bacurau,,,2020-12-15T23:31:06Z,2020-12-15T23:32:25.520Z,2020-12-15T22:40:00Z,2020-12-16T01:00:00Z,Mediaroom,2020-12-15T23:31:06Z,79520,VIVO BRASIL,IpTv,2020-12-15,,,9dc141ded9931e83b844b66709d5efda3360c2898c572741e57b111ec3d7cea4,,,1,301,1,201,1001,2020-12-16
,,fa90ccba1549dfc039541a372d2add8932cf7718b5762f2c2f0833df15f9dd0f,ad2a2648e45483a57dd0a17da1b6d5c88825cfc587ca041028bb29fbab9fbd89,HDTCA,HDTCA,,,258823909,Solomon Kane - O Caçador de Demônios,Solomon Kane - O Caçador de Demônios,,,2020-12-15T21:57:41Z,2020-12-15T22:40:00Z,2020-12-15T20:50:00Z,2020-12-15T22:40:00Z,Mediaroom,2020-12-15T21:57:41Z,6058189,VIVO BRASIL,IpTv,2020-12-15,,,f2be7abdf22ca4039e9c5637bbc2105c4f52965605aec1d84ba1b76a515d5bb9,,,1,301,1,201,1001,2020-12-16
,,ed4d4a81b50022757edc287e4294c4322020f3f498dfaa17d163bd949e2d7f1c,56dc5473d678df8341af868da149ac926f520591ce0d8a449f1f9bd1b6d1e648,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T00:40:00Z,2020-12-15T00:40:41.135Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T00:29:48Z,653135,VIVO BRASIL,IpTv,2020-12-15,,,a2bde989e81772ced85c1f717b367f7f36ae069b4a44d12c2f2ea1fd189ddb8a,,,1,301,1,201,1001,2020-12-16
,,9f42441617c494e37b6ecfb878479793eb722b5ecff2aae4dead953194ea7113,25e531e052aac8b0f5223f4b009cd85e4f42abe10640489fc84857d1ae296bbc,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T01:01:20Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T01:01:20Z,53387686,VIVO BRASIL,IpTv,2020-12-15,,,35fb9b4caa27a26419fd8d8a19cea0cc56d29f5006c04ea45f02d8d226737891,,,1,301,1,201,1001,2020-12-16
,,d0708e5855f7844ad7d2429f115fc796094bd2e89fe771ce74cf4876b5b18a59,618ded3635110c385cd28e15dfc45d9e16a018a3d6ce231d94349f2b6f4ea944,HDTCA,HDTCA,,,258823906,Doce Vingança,Doce Vingança,Horror,Horror,2020-12-15T01:12:43Z,2020-12-15T02:55:00Z,2020-12-15T01:00:00Z,2020-12-15T02:55:00Z,Mediaroom,2020-12-15T01:12:43Z,30481947,VIVO BRASIL,IpTv,2020-12-15,,,9432eb411a55bcd637594c122e0609972f318bf06611c03333afd060d3626e41,,,1,301,1,201,1001,2020-12-16
,,4b0c908482ff0778216e870a819f541c21e1843bdd55c38bdb3c6c27646590c7,6391019b7c5be5c7e86eb7d0beec79cc8cbc33d074e34495346acf3a62dd5dbd,HDOFF,HDOFF,,,258805492,Beating The Big Wave,Beating The Big Wave,Outdoor,Outdoor,2020-12-14T10:00:00Z,2020-12-14T10:30:00Z,2020-12-14T10:00:00Z,2020-12-14T10:30:00Z,Mediaroom,2020-12-14T02:19:45Z,170835111,VIVO BRASIL,IpTv,2020-12-14,,,0e5586602fdd83ce04d3c7627a85b6a6179136f0d4e0ea474d33c0be09c54c79,,,1,301,1,201,1001,2020-12-16
,,8034c63a605d6c8813648d5c9c58f38c8b375096311c9f87687e8fd1b37a2821,9a6bdb2ff14cbb419c2f64546f226e5a9d922dfe2e355d1783ab8b223fa1d959,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T00:12:50Z,8168797,VIVO BRASIL,IpTv,2020-12-15,,,511df68579d0c0c1578225aa1972fd328153dead966d2892f7536dad10b3d239,,,1,301,1,201,1001,2020-12-16
,,2bac573b573e6842f0651a6628871d8ab746f05082ff880aa6236ed4f7ae7fc4,aca64986e2a60b7ebc623d3da1bd539f78a130e7f02558a48faecbaa7a04dddf,PSHOP,PSHOP,,,227325248,Programação Polishop TV,Programação Polishop TV,Special,Special,2020-12-15T11:53:45Z,2020-12-15T15:00:00Z,2020-12-15T11:00:00Z,2020-12-15T15:00:00Z,Mediaroom,2020-12-15T11:53:45Z,16046886,VIVO BRASIL,IpTv,2020-12-15,,,66728eacd07d8d3b9952593608e3373d779a463eded02492c1cbc30bf883b8b4,,,1,301,1,201,1001,2020-12-16
,,97d897d1330b3832708080875c1132af911341fe109912f00ffb95174cee5149,381b5d4919878cb14656ed45f388bb94fe76256085e863e455118d504b92b3cb,HDTCA,HDTCA,,,258823916,A Hora e a Vez de Augusto Matraga,A Hora e a Vez de Augusto Matraga,Drama,Drama,2020-12-15T09:00:00Z,2020-12-15T10:55:00Z,2020-12-15T09:00:00Z,2020-12-15T10:55:00Z,Mediaroom,2020-12-15T01:13:16Z,86384100,VIVO BRASIL,IpTv,2020-12-15,,,5010beac810c512ac5f3fefd798ebf5332e64ea7a96feb410ea90e23c2aa4bf6,,,1,301,1,201,1001,2020-12-16
,,dea5bb92f48ab4b6ba06354ed7a028720444b1eb9c4543736cafa53fa3bff51c,4fe90ca2f48cc532e9bed6c888ae07b9038174dbd0062142da82b72501443385,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T00:40:00Z,2020-12-15T00:54:59.123Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T00:05:22Z,2977123,VIVO BRASIL,IpTv,2020-12-15,,,37d49e5c56c58210095eb1abff6e369e5706c6ec1087e380e58e4b89cf1525b8,,,1,301,1,201,1001,2020-12-16
,,e6a5abaf6cb12d86dabab2196e8ce37412b7d114e271bc5f4e1f7cd319b3348c,f3128218081b5d2acb42a6207d3fd6136de9e5683daa1070269c960172f40f44,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T01:24:52Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T01:24:52Z,10426447,VIVO BRASIL,IpTv,2020-12-15,,,5660ed341da77124390192845fe8f08be31be8375cabfa02738c38e79b2f2d10,,,1,301,1,201,1001,2020-12-16
,,9db5c052b0a7935e7f4e7aa0bb495319fb4a1da6676c7c8492cf77f7f81f4217,e7744c60087d1df89c4d609f92eb72add588a602688a5cf2239dc6421bbde236,HDTCA,HDTCA,,,258823909,Solomon Kane - O Caçador de Demônios,Solomon Kane - O Caçador de Demônios,,,2020-12-15T20:50:00Z,2020-12-15T22:27:48.076Z,2020-12-15T20:50:00Z,2020-12-15T22:40:00Z,Mediaroom,2020-12-15T18:08:27Z,15561076,VIVO BRASIL,IpTv,2020-12-15,,,32ae76480d0641270516e3537f1bdd9decacf027dbad0bce269ff9dec3135961,,,1,301,1,201,1001,2020-12-16
,,0353e871517af8ed4980eb6dc4843cebf17daa4df67e1b9b0d30260d6b286691,9be8ec2790ffd2a4958a364b41c1b2cd394dced50967812263360f791c446267,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T01:28:33Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T01:28:33Z,13175764,VIVO BRASIL,IpTv,2020-12-15,,,fb2a79241281314fdda956d655c8db73ae2249aab5a005c7e1d27a9146d5b1ae,,,1,301,1,201,1001,2020-12-16
,,e23213a92ff153a3fd4ca33b783733f6bdcde6b472f764b986178d94676b084c,00c69244946af3b15e6efd6304b884e96255c2d284d4e8f85ce7cea71d2ca1eb,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T00:19:04Z,38407594,VIVO BRASIL,IpTv,2020-12-15,,,85c5d416143065ab319f5cdc67b364bfe36c245545d2c6b8992d2bd5107b377f,,,1,301,1,201,1001,2020-12-16
,,1401514baf16cad09aff9faecffd7aa719986f88a3bb414b098ebfbf5987e95f,9e128e63f8045ccf3f1854128725e71ec54daa4c137ff3c438e31f0f0955dfbc,HDTCA,HDTCA,,,258823908,Bacurau,Bacurau,,,2020-12-15T23:54:18Z,2020-12-16T00:17:38.169Z,2020-12-15T22:40:00Z,2020-12-16T01:00:00Z,Mediaroom,2020-12-15T23:54:18Z,1400169,VIVO BRASIL,IpTv,2020-12-15,,,7597f3bd9eade0288fd8cb1cfedbdd4bafd3af2f2b6ae5e1b9fcbcd0b0ce5cdb,,,1,301,1,201,1001,2020-12-16
,,d49e75b03d7940f2d89c055e767e6858a7218400349fd035e541cb4c288a0aab,b627f8020afec352ea3e883fc3044979111d435cd5aef6408eedea3c61112700,HDOFF,HDOFF,,,258805474,Epic Trails : Temp 2 - Ep 1,Epic Trails : Temp 2 - Ep 1,Baseball,Baseball,2020-12-14T22:30:00Z,2020-12-14T23:00:00Z,2020-12-14T22:30:00Z,2020-12-14T23:00:00Z,Mediaroom,2020-12-14T14:24:41Z,86359054,VIVO BRASIL,IpTv,2020-12-14,,,ddb24eb972c255c2bd540abeec482f4a95732d43635049094f311ff82490423b,,,1,301,1,201,1001,2020-12-16
,,5128d527b2615fe2d1d194a528298ba5b1d6b76b386fe370a47e9fe3e3c502a4,1ae3eaf1aecaa15a9955e9601f8503f91401fab81eddca5cf7ab73ba0a849db0,HDOFF,HDOFF,,,258805482,OFF Docs - Inspire,OFF Docs - Inspire,,,2020-12-14T23:00:00Z,2020-12-14T23:20:00Z,2020-12-14T23:00:00Z,2020-12-14T23:20:00Z,Mediaroom,2020-12-14T08:58:03Z,86337443,VIVO BRASIL,IpTv,2020-12-14,,,bb9341c519bc92921987df2597209b5e84a87b17d4d4298ac15214ecc4714bf1,,,1,301,1,201,1001,2020-12-16
,,692938145ea7146912165ba28ae7ea8225c6864997a3241b3666aa3181864504,d0ae68dda7aa52751c4bba05fc7ab018b6befc711a62ec4fd269f5e765e1f5d2,HDTCA,HDTCA,,,258823908,Bacurau,Bacurau,,,2020-12-15T22:40:00Z,2020-12-15T23:36:41.751Z,2020-12-15T22:40:00Z,2020-12-16T01:00:00Z,Mediaroom,2020-12-15T21:38:59Z,7062751,VIVO BRASIL,IpTv,2020-12-15,,,530ad16d0eb853cde122eac86019cb38088220ec151c97676478574b89de37b8,,,1,301,1,201,1001,2020-12-16
,,599650578d952f9e27ef73c6613822f806e573ff4f894ba213712049a88d6369,5bcb7d73529a06252d856baa7456abdf9c3583958d58b30507d08e5603180ba8,HDTCA,HDTCA,,,258823909,Solomon Kane - O Caçador de Demônios,Solomon Kane - O Caçador de Demônios,,,2020-12-15T21:27:19Z,2020-12-15T22:40:00Z,2020-12-15T20:50:00Z,2020-12-15T22:40:00Z,Mediaroom,2020-12-15T21:27:19Z,45148170,VIVO BRASIL,IpTv,2020-12-15,,,e076e51f6359fb45aa82bdec6c337a9696aebbfaa36956b10d2949e56a430fe3,,,1,301,1,201,1001,2020-12-16
,,975a8ef720bb14d63e9b04b4409714f03c293e8288f51b6f57603c68f3190ad2,b623426bf5472578446cbe0a224fa0b55f23c70b6b57e95dc72d4d181cac7a53,HDOFF,HDOFF,,,258805489,OFF Docs - Mentawai - Fora De Época,OFF Docs - Mentawai - Fora De Época,,,2020-12-14T13:30:00Z,2020-12-14T14:00:00Z,2020-12-14T13:30:00Z,2020-12-14T14:00:00Z,Mediaroom,2020-12-14T13:29:41Z,86358732,VIVO BRASIL,IpTv,2020-12-14,,,b5014905745c5aca9549feb3cb4eabeef2b6f580522dbb47fde4f6486d634057,,,1,301,1,201,1001,2020-12-16
,,b0bde460a3d36cb448eee496c0d9ec57d453bd545f0abe0bbd53818db3c1e116,08a0924acfd0dd03391e3bdfe68f04bd9d56b319018fc487c93c41288986e07b,HDTCA,HDTCA,,,258823907,Robocop (2014),Robocop (2014),,,2020-12-15T17:32:41Z,2020-12-15T18:35:00Z,2020-12-15T16:30:00Z,2020-12-15T18:35:00Z,Mediaroom,2020-12-15T17:32:41Z,4264045,VIVO BRASIL,IpTv,2020-12-15,,,235fd06cd6d56baecae7041a5dd95aa1300b388bc76e93751d7f4d82064133e3,,,1,301,1,201,1001,2020-12-16
,,fa264273d8620381c1889499a73f37d33f96b0acc134a609e08fd74fd8f2305e,3090823ea69990167a2a8ff271921c5df436cab1f0444c1ba54a817745a9cc74,HDTCA,HDTCA,,,258823910,Thor: Ragnarok,Thor: Ragnarok,,,2020-12-15T18:35:00Z,2020-12-15T19:40:19.400Z,2020-12-15T18:35:00Z,2020-12-15T20:50:00Z,Mediaroom,2020-12-15T16:39:31Z,10848400,VIVO BRASIL,IpTv,2020-12-15,,,14bd3e6410199a523e9a1542037deb9043edd0527750a864aeaa6d67a9e654ab,,,1,301,1,201,1001,2020-12-16
,,921573c92dabf05a315d9c6e8af45a4a0c55673d94ef78c6ef447b744d03a7fd,afbf9416357c099ee15a1704aea765eaf505f68d45dd99ae9e3e38815f9535c0,HDTCA,HDTCA,,,258823914,Amaldiçoada,Amaldiçoada,Western,Western,2020-12-15T04:35:00Z,2020-12-15T07:10:00Z,2020-12-15T04:35:00Z,2020-12-15T07:10:00Z,Mediaroom,2020-12-15T00:26:52Z,86767624,VIVO BRASIL,IpTv,2020-12-15,,,de2bcf38d3094c3ca731a1d62ed9a68f20154ce1a1d68ddb6c0cbdfb79c4006d,,,1,301,1,201,1001,2020-12-16
,,94e824e6cf19c77aad287b136047c74b76919e37ddaaffce0e8a1edf7c51a313,8b4413262fe1d867693c5037348c80299d0ee560410689d0dcc96b91930559f6,PSHOP,PSHOP,,,227325248,Programação Polishop TV,Programação Polishop TV,Special,Special,2020-12-15T16:20:43Z,2020-12-15T16:23:52.875Z,2020-12-15T15:00:00Z,2020-12-15T17:00:00Z,Mediaroom,2020-12-15T16:20:43Z,189875,VIVO BRASIL,IpTv,2020-12-15,,,91f25a19bb7c1e615a55a75d5794cf59edc30b585a9d9c12a7f7bc9f03229a9c,,,1,301,1,201,1001,2020-12-16
,,52beca8431750bc41a64a0e60e685f3d6125f7d67a1c283fc0d9cb38d1c358e8,952b0692fbadacb1ad39e1628a6e2578547f7f1df8ddd5fb6f9d0d501a8e15a1,HDTCA,HDTCA,,,258823910,Thor: Ragnarok,Thor: Ragnarok,,,2020-12-15T18:35:00Z,2020-12-15T20:00:12.795Z,2020-12-15T18:35:00Z,2020-12-15T20:50:00Z,Mediaroom,2020-12-15T12:26:13Z,27239795,VIVO BRASIL,IpTv,2020-12-15,,,7cfe6bdbf62a2788838b93e0e1d8c9dc50acec4b3fcea2671421f95a663850ed,,,1,301,1,201,1001,2020-12-16
,,c9891e8091f134716fac0021d23f33d3fd52c735a16118ecfe9c28ce2815e4b0,0494cdbbdd99f20537ea46c483fc302e168a1f61e4ce8c84bd981af7698a1745,HDTCA,HDTCA,,,258823907,Robocop (2014),Robocop (2014),,,2020-12-15T17:38:00Z,2020-12-15T18:35:00Z,2020-12-15T16:30:00Z,2020-12-15T18:35:00Z,Mediaroom,2020-12-15T17:38:00Z,8004202,VIVO BRASIL,IpTv,2020-12-15,,,9ca76562a9d0073fb01262ade954edb66db931b84e46e01f92c91647fd5f9611,,,1,301,1,201,1001,2020-12-16
,,c480d41cf5517c8b5ab2cf68634f4a8173595a8741b87cf8e032254aacea610f,ad281b5e47f100fffc1cbe15f84ce9418530dec1f0f3e475a284c9a3d9a2cdba,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T01:00:32Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T01:00:32Z,39356102,VIVO BRASIL,IpTv,2020-12-15,,,faff55516c3fed15bad6b622aab6d28d2c15a63a3444c902b7a7c14a2f933cbe,,,1,301,1,201,1001,2020-12-16
,,e1ea64494020c925fc6a79f9b84980b07621e6677ada7d4776a5fd9d1e2dfcc9,43a92f7ebda36e229cb4ba4348e35fc0f7218fa4888d8a52226f0c1f8492551a,HDGLO,HDGLO,,,259059298,A Força do Querer,A Força do Querer,Soap,Soap,2020-12-15T01:04:13Z,2020-12-15T01:45:00Z,2020-12-15T00:40:00Z,2020-12-15T01:45:00Z,Mediaroom,2020-12-15T01:04:13Z,2838072,VIVO BRASIL,IpTv,2020-12-15,,,2869d5ebb08d9ec3a078b9ef3c53ded46665379d61f51d60a7a44382e3bd0d44,,,1,301,1,201,1001,2020-12-16
,,536fbe629b090655dc786aea111525652dba5f150c380193f311558ef4e5685a,836bb6f14c8e963373831d08dc0056fac35d0d3d8f7caa02c5433763bbb47cde,HDTCA,HDTCA,,,258823906,Doce Vingança,Doce Vingança,Horror,Horror,2020-12-15T02:11:45Z,2020-12-15T02:20:57.432Z,2020-12-15T01:00:00Z,2020-12-15T02:55:00Z,Mediaroom,2020-12-15T02:11:45Z,552432,VIVO BRASIL,IpTv,2020-12-15,,,63b5b511fca1202f53b2545ee47a0b4e6f801ded4d54026f8c4fb6d6576385e1,,,1,301,1,201,1001,2020-12-16
